|Donald Trump's fake "senior junior strategist" explains insult campaign to Stephen Colbert: https://t.co/LVlBM2i0Ik https://t.co/7RxE1b72h5|`|4|`|20160528_17|`|new_EW|
|Look back on Dr. Torres' best moments on #GreysAnatomy: https://t.co/VFEJgCn8HU https://t.co/RmiVbz1FgW|`|4|`|20160528_16|`|new_EW|
|#Hamilton star Leslie Odom Jr.: Shonda Rhimes and Art Garfunkel almost fought during show: https://t.co/sK1HNzCWOA https://t.co/kpjMsCdyRj|`|4|`|20160528_16|`|new_EW|
|Behind the climactic battle between Beast and Psylocke in #XMenApocalypse: https://t.co/Wj6fULp4QA https://t.co/DfjzAWSSaI|`|4|`|20160528_16|`|new_EW|
|Disney's new #BeautyAndBeast trailer references the original film perfectly: https://t.co/c6Vxdo8RMz ?? https://t.co/ocznLQ8Iox|`|4|`|20160528_16|`|new_EW|
|'#MazeRunner: The Death Cure' pushed to 2018 while Dylan O'Brien continues recovery: https://t.co/LpXwtB6gR2 https://t.co/Eps01X85YP|`|4|`|20160528_15|`|new_EW|
|Sophie Turner on whether #GameOfThrones or #XMen fans are more passionate: https://t.co/MgGfWyRRcT https://t.co/FY8oPsp5oV|`|4|`|20160528_15|`|new_EW|
|Justin Bieber and Skrillex responded to the #Sorry lawsuit: https://t.co/GoNWfsNCHc https://t.co/g7gXO7mJ9T|`|4|`|20160528_15|`|new_EW|
|Zetus Lapetus! Here's the full schedule for Disney's DCOM Memorial Day mega-marathon: https://t.co/KX90L9ofK4 https://t.co/2MIMvn5Htr|`|4|`|20160528_15|`|new_EW|
|#TheFlash has a great cast and winning characters, but is it running out of inspiration? https://t.co/uLp3GS4WpO ?? https://t.co/f1hdPL279G|`|4|`|20160528_14|`|new_EW|
|#BabyDaddy star @Tahj_Mowry reveals his favorite Disney Channel Original Movie: https://t.co/vjdvDbEiQL https://t.co/KvMgXilyOk|`|4|`|20160528_14|`|new_EW|
|Here's what happened on the season 2 #Bloodline finale: https://t.co/TFU2va1xCA https://t.co/mTkvVcI8ci|`|4|`|20160528_14|`|new_EW|
|.@Matt_LeBlanc previews the new season of #TopGear: https://t.co/tA2MQk4V5B https://t.co/dTdW095526|`|4|`|20160528_14|`|new_EW|
|Here's what we think of #FifthHarmony's new album '7/27:' https://t.co/mdXTBxkE3g https://t.co/dKmPjBBk91|`|4|`|20160528_13|`|new_EW|
|33 of the most iconic swimsuit scenes in TV and movies: https://t.co/JlZEfjiY4i ?? https://t.co/Q6MQGsqx0m|`|4|`|20160528_12|`|new_EW|
|It's not such a privilege to be a Rayburn now. Our #Bloodline episode 9 recap: https://t.co/jlEgcvt8ZS https://t.co/1BvHggAIzQ|`|4|`|20160528_12|`|new_EW|
|.@bretteldredge dishes on his new single and his past as a wedding singer: https://t.co/mORR3gO4Dc https://t.co/H4ac8dSzdL|`|4|`|20160528_11|`|new_EW|
|See what was topping the Memorial Day box office 25 years ago: https://t.co/bTiUduNGTj https://t.co/bTZbk35TEe|`|4|`|20160528_10|`|new_EW|
|10 movies to see this Memorial Day weekend: https://t.co/zucRFSuVbf https://t.co/DudW1kAc8z|`|4|`|20160528_09|`|new_EW|
|Hot off the #BBMAs, go inside @BritneySpears' comeback: https://t.co/vf0v3rBWcT https://t.co/0L8qwPvbmh|`|4|`|20160528_08|`|new_EW|
|Olivia Munn wants #Psylocke to team up with #Deadpool for an 'X-Force' movie: https://t.co/c35vF60t8s https://t.co/OAeJCSDp5Y|`|4|`|20160528_07|`|new_EW|
|Here's the schedule for Disney Channel's DCOM Memorial Day mega-marathon: https://t.co/bjinCcgqA2 ?? https://t.co/NC9IQnMzmx|`|4|`|20160528_06|`|new_EW|
|All the #Disney classics that are making magic again with live-action adaptations: https://t.co/uPndc2Np57 https://t.co/TE2FPBAGbl|`|4|`|20160528_05|`|new_EW|
|Legendary #BeautyAndTheBeast screenwriter spills on how she gave Belle a new feminist voice: https://t.co/paQXFQL1Ue https://t.co/cU7YNkDia6|`|4|`|20160528_04|`|new_EW|
|Everyone wants to help the Rayburns, but it comes with a price. #Bloodline episode 8 recap: https://t.co/UoJnIQEWHI https://t.co/bHODk1S2O6|`|4|`|20160528_04|`|new_EW|
|Vote for your favorite TV moments in our #SeasonFinaleAwards! https://t.co/GH3o02NgzC https://t.co/jueokuhOrU|`|4|`|20160528_03|`|new_EW|
|Chris Evans reacts to #CaptainAmerica's shocking Hydra plot twist: https://t.co/dNfa4mnMpG https://t.co/vOFIbMHbx8|`|4|`|20160528_03|`|new_EW|
|Watch #SiliconValley's @nottjmiller hurl insults for nearly five minutes straight: https://t.co/eXGi2fazme ?? https://t.co/o2jPuFjgJb|`|4|`|20160528_02|`|new_EW|
|Have mercy! Now's your chance to buy the #FullHouse home: https://t.co/U4QB2HElnD https://t.co/ISEfgrC7WH|`|4|`|20160528_02|`|new_EW|
|Here's an exclusive sneak peak at @ScienceChannel's new series 'How to Build?Everything': https://t.co/t5APBrSZPU https://t.co/nhIKI2QAGM|`|4|`|20160528_02|`|new_EW|
|Another day, another beatdown. Here's our recap of #Bloodline episode 7: https://t.co/WRDInNFiBL https://t.co/bdiODYWk1g|`|4|`|20160528_02|`|new_EW|
|Chris Evans would love a #CaptainAmerica cameo in 'Spider-Man: Homecoming': https://t.co/rXSFOBBlPr https://t.co/9BHzDgZ5q8|`|4|`|20160528_01|`|new_EW|
|.@Maisie_Williams phoned into a radio interview with Kit Harington to make weekend plans: https://t.co/oomPQ6yb6o ?? https://t.co/OPKPuPzkv8|`|4|`|20160528_01|`|new_EW|
|The 25 best albums of 2016 so far: https://t.co/ITeRDTPJGv ?? https://t.co/pFFUIJO3tA|`|4|`|20160528_01|`|new_EW|
|See the awesome schedule for Disney Channel's DCOM Memorial Day mega-marathon: https://t.co/THLBxMsRhW ?? https://t.co/Kcsi6Fb49M|`|4|`|20160528_01|`|new_EW|
|Amber Heard abuse claims against Johnny Depp detailed in court filing: https://t.co/qREr6mTUn1 https://t.co/bQIxE3PGUs|`|4|`|20160528_01|`|new_EW|
|The discreet charm of '#StarTrek V: The Final Frontier': https://t.co/zV2Kr1OxUg https://t.co/uZNeIqhVf5|`|4|`|20160528_00|`|new_EW|
|.@jtimberlake loves the 'Feeling' he's getting from fan-made videos: https://t.co/erLf5ykkjN ?? https://t.co/SjMyxZgcqJ|`|4|`|20160528_00|`|new_EW|
|Woody Allen says #MatchPoint stars made "a very hot team" in unearthed podcast interview: https://t.co/tKXu2GdAhS https://t.co/L4OENYE6Vw|`|4|`|20160528_00|`|new_EW|
|Sally can throw a mean slap when need be. Our #Bloodline episode 6 recap: https://t.co/kCx0P6PE5i https://t.co/wCckmrqUMR|`|4|`|20160528_00|`|new_EW|
|.@DierksBentley talks what influenced his new "sexy" album 'Black': https://t.co/AICnRQ8wv6 https://t.co/y0uELnPOvu|`|4|`|20160527_23|`|new_EW|
|The best summer vacations in movies: https://t.co/HtO80KmqdY ???? https://t.co/Lwe0QeBw6h|`|4|`|20160527_23|`|new_EW|
|Nick Jonas on ex-girlfriend Miley Cyrus: "I'm proud of her": https://t.co/dYIg7VADFd https://t.co/32MdWPfzrY|`|4|`|20160527_23|`|new_EW|
|RT @billyeichner: Thanks @EW for putting Difficult People on the Summer Must List! Season 2 starts July 12 on @hulu! https://t.co/E5vvOa4xVz|`|4|`|20160527_23|`|new_EW|
|Can *you* pinpoint the moment where it all spun out of control in #Bloodline episode 5? https://t.co/wr50mbhpTf https://t.co/afVBEge8G7|`|4|`|20160527_22|`|new_EW|
|Amber Heard abuse claim against Johnny Depp was investigated, but no proof of crime found: https://t.co/pgOMcLxuYj https://t.co/6Fcm3yfQA7|`|4|`|20160527_22|`|new_EW|
|Kickstarter campaign launches to republish Joe R. Lansdale's graphic novel 'Red Range': https://t.co/cJZTst3VOV https://t.co/G10n7r2DX5|`|4|`|20160527_22|`|new_EW|
|Andy Samberg freestyles about banana phones in @thelonelyisland 'Popstar' video: https://t.co/9xHJoX828z ?? https://t.co/9XK9VH6kM7|`|4|`|20160527_22|`|new_EW|
|Former #Glee star Mark Salling formally charged in child pornography case: https://t.co/xTLOTuViVr https://t.co/0dWCV9MCXO|`|4|`|20160527_21|`|new_EW|
|You only have a few days left! Here's everything leaving Netflix in June: https://t.co/vL6MZq66za https://t.co/O7QpicVsOY|`|4|`|20160527_21|`|new_EW|
|Mel Brooks was "ready to jump off a roof" over sci-fi fiasco 'Solarbabies': https://t.co/EwVm2zsMZS https://t.co/ZIU9d8unZt|`|4|`|20160527_21|`|new_EW|
|.@JohnCena and #WWE Superstars honor U.S. armed forces in Memorial Day tribute video: https://t.co/MOBsCXLPT5 https://t.co/oFIgzrDEGy|`|4|`|20160527_21|`|new_EW|
|#XMenApocalypse stars build their ideal mutant garage band: https://t.co/3BrHEmgJ6L https://t.co/lFoTRW4HfK|`|4|`|20160527_20|`|new_EW|
|Pay attention?a lot happens in #Bloodline episode 4. Let's recap: https://t.co/VAq3xDQlxF https://t.co/1SwaZKlG86|`|4|`|20160527_20|`|new_EW|
|James Cameron's 'Alita: Battle Angel' casts Rosa Salazar in the lead role: https://t.co/7p4qtae7hw https://t.co/Rmq2lISnxv|`|4|`|20160527_20|`|new_EW|
|Our review of Adam Sandler?s latest Netflix-exclusive film 'The Do-Over': https://t.co/iEYy95YiM2 https://t.co/VR5Au3hpo9|`|4|`|20160527_20|`|new_EW|
|What to watch this weekend: Fill your long weekend with #Bloodline: https://t.co/Ev8rcv5pXy https://t.co/nCvaOjVB9Q|`|4|`|20160527_19|`|new_EW|
|Justin Bieber and Skrillex face lawsuit over alleged copyright infringement on #Sorry:
https://t.co/hfZY3xjoJa https://t.co/6pVkUcSG5T|`|4|`|20160527_19|`|new_EW|
|Kate Beckinsale reveals her epic chocolate prank on 'The Graham Norton Show': https://t.co/dWI22m9nvd https://t.co/9E29hWhJ7g|`|4|`|20160527_19|`|new_EW|
|RT @people: Johnny Depp offered Amber Heard money to stay silent about alleged domestic violence https://t.co/VOnYUF9bsK https://t.co/CANXv?|`|4|`|20160527_19|`|new_EW|
|Inside #Quicksilver's show-stopping #XMenApocalypse sequence: https://t.co/DEioT9bPfq https://t.co/ThPfzAfhha|`|4|`|20160527_19|`|new_EW|
|We need to talk about Kevin. Our #Bloodline episode 3 recap: https://t.co/WK38XKwmDv https://t.co/Z9HTbmimFS|`|4|`|20160527_19|`|new_EW|
|.@ArianaGrande (and her flawless impressions) won our #SNL best host of the season poll! https://t.co/6ZyCAfgV3L https://t.co/PSrgjN9BW0|`|4|`|20160527_18|`|new_EW|
|RT @MarcSnetiker: Meet Ethan Slater, the world's new SpongeBob https://t.co/6btedBLGsv @EW #TheSpongeBobMusical https://t.co/n4SKUmHGKY|`|4|`|20160527_18|`|new_EW|
|RT @EWFlashback: The @DisneyChannel DCOM marathon is happening now! https://t.co/jZwH8x457M https://t.co/orTL7xpMV6|`|4|`|20160527_18|`|new_EW|
|All of the Disney classics that are making magic again with live-action adaptations: https://t.co/WRPcYdzGFP https://t.co/xfgwyVCtPl|`|4|`|20160527_18|`|new_EW|
|.@Maisie_Williams phoned into radio interview with Kit Harington to make weekend plans: https://t.co/tQR45d7T6j ?? https://t.co/eyi0XjeQnN|`|4|`|20160527_18|`|new_EW|
|Vote for your favorite TV moments in our #SeasonFinaleAwards! https://t.co/aktwLT1c8t https://t.co/3cXjxJAuyy|`|4|`|20160527_18|`|new_EW|
|RT @samhighfill: The nominees are in! Now, go VOTE for your favorite moments in this year's #SeasonFinaleAwards: https://t.co/FZhHtgRtl7|`|4|`|20160527_18|`|new_EW|
|Grab your tissues. Here are the best romantic tearjerkers of all time: https://t.co/Mj4QLA4Wo9 https://t.co/9SeviWejzo|`|4|`|20160527_18|`|new_EW|
|See the #Fast8 gang goof around during their first day on set: https://t.co/UoeJUfW9Mp https://t.co/i6nYlxb6CM|`|4|`|20160527_18|`|new_EW|
|See what was topping the Memorial Day box office 25 years ago: https://t.co/3KdNEqQ0FH https://t.co/I1XJNZVmIT|`|4|`|20160527_17|`|new_EW|
|Meet @ethansaslater, the boy who would be SpongeBob in @SpongeBobBway: https://t.co/Jg6r9LYGls https://t.co/yTTmzyD1l9|`|4|`|20160527_17|`|new_EW|
|10 movies to see this Memorial Day weekend: https://t.co/fqsXbvaIeV https://t.co/ZVRdkBxR4f|`|4|`|20160527_17|`|new_EW|
|RT @NatalieAbrams: #SpoilerRoom: Scoop on #Arrow #UnREAL #TheBlacklist #AgentsofSHIELD #Blindspot #HTGAWM #Bones #TheFlash &amp; more https://t?|`|4|`|20160527_17|`|new_EW|
|Jamie Dornan and Cillian Murphy's WWII drama #Anthropoid sets August release date: https://t.co/zLUrRs5Bzq https://t.co/VaNrObXGwN|`|4|`|20160527_17|`|new_EW|
|We have the scoop on #Arrow, #UnREAL, #TheBlacklist and more in this week's #SpoilerRoom: https://t.co/zcU88ZdmUw https://t.co/rjXtYFYLzM|`|4|`|20160527_17|`|new_EW|
|'Deus Ex: Mankind Divided' live-action trailer sets up this war-torn world: https://t.co/j9ErQVyxpo https://t.co/FAGMXmTltP|`|4|`|20160527_17|`|new_EW|
|#TheWalkingDead's '#StarWars Holiday Special' spoof is HILARIOUS: https://t.co/U2NibQTfhB #RedNoseDay https://t.co/vOoRKUdxca|`|4|`|20160527_17|`|new_EW|
|RT @people: Amber Heard submitted this photo as evidence for her domestic violence restraining order https://t.co/sA3BZc3D6f https://t.co/V?|`|4|`|20160527_17|`|new_EW|
|The Rayburns are unspooling in the most interesting of ways?our #Bloodline episode 2 recap: https://t.co/5w2LEKSglp https://t.co/ljlDV97m8y|`|4|`|20160527_17|`|new_EW|
|#DelilahDirk live-action movie in the works from Disney: https://t.co/lQm8IbkdFZ https://t.co/kJLSt6oiJu|`|4|`|20160527_16|`|new_EW|
|See the schedule for Disney Channel's DCOM Memorial Day mega-marathon: https://t.co/qXtWV7ymHd https://t.co/qiCOQeoRyT|`|4|`|20160527_16|`|new_EW|
|Watch Kacy Catanzaro tackle the salmon ladder again on 'American @ninjawarrior': https://t.co/QHWXcm62Ie https://t.co/TvQHh1kAaA|`|4|`|20160527_16|`|new_EW|
|Aw! A #SuperMario marriage proposal left this woman teary-eyed: https://t.co/0a9fhVFnbm https://t.co/IUFLgphoL3|`|4|`|20160527_16|`|new_EW|
|RT @TheRock: You KNOW it's wtf crazy when CGI muscles are created.?? Get ready world.. #CentralIntelligence JUNE 17th.  https://t.co/gBXNkfI?|`|4|`|20160527_16|`|new_EW|
|RT @jessicasara: Nick Offerman gave @EW his tips for the perfect burger, just in time for your Memorial Day weekend BBQ: https://t.co/jjLPp?|`|4|`|20160527_16|`|new_EW|
|Let @Nick_Offerman teach you how to flip the perfect burger: https://t.co/rJC6dKMsXe ?????? https://t.co/q4dyOdje0x|`|4|`|20160527_16|`|new_EW|
|Calvin Harris breaks silence following car accident: https://t.co/0o4J1YS4Ch https://t.co/OYDnMkqaT1|`|4|`|20160527_16|`|new_EW|
|RT @SharkWeek: Check out our 2016 lineup AND a sneak peek of Air Jaws: Night Stalker with @IAMLenaHeadey! https://t.co/WkRGwycQqX https://t?|`|4|`|20160527_16|`|new_EW|
|.@SarahKSilverman fights with narrator in spoof trailer for a fake drama on @LateNightSeth: https://t.co/GJFPqN8LEl https://t.co/naLHT8RxQQ|`|4|`|20160527_16|`|new_EW|
|#XMenApocalypse takes in more than $8 million on Thursday night: https://t.co/TkkHSv7FZJ|`|4|`|20160527_15|`|new_EW|
|Angela Paton, 'Groundhog Day' actress, dies at 86: https://t.co/9IQbEYK3vz https://t.co/uDa1TCDpWu|`|4|`|20160527_15|`|new_EW|
|Exclusive: Navy SEAL Team #SIX takes on risky mission in new clip: https://t.co/yeStND1mJV https://t.co/04MsS5sgnj|`|4|`|20160527_15|`|new_EW|
|.@NickJonas shares stories behind his biggest songs: https://t.co/YRK4t1OWk4 https://t.co/L9RO2Wp1SJ|`|4|`|20160527_15|`|new_EW|
|Penelope Cruz's chilhood pose inspires @JimmyFallon's new impression: https://t.co/LGK4dCNWKG https://t.co/8lR19zl4Ij|`|4|`|20160527_15|`|new_EW|
|Gucci Mane celebrates prison release with new track 'First Day Out Tha Feds': https://t.co/VCl7iqkvwQ https://t.co/9hTHdwAa4q|`|4|`|20160527_15|`|new_EW|
|Watch @AmySchumer enlist @SelenaGomez to mock "relatable" stars: https://t.co/FvpWtFOZS3 https://t.co/06vQn7souE|`|4|`|20160527_15|`|new_EW|
|The Rayburns are back?and, boy, things have not gotten better?our #Bloodline premiere recap: https://t.co/FeyUVwSUcI https://t.co/nTKVFQPUFR|`|4|`|20160527_15|`|new_EW|
|RT @jmcgvrn: Watch @EW exclusive trailer for Political Animals, doc about 4 LGBT California pols, premiering at @LAFilmFestival. https://t.?|`|4|`|20160527_15|`|new_EW|
|Olivia Munn wants #Psylocke to team up with #Deadpool for an 'X-Force' movie: https://t.co/lKCmulxsma https://t.co/LfSk0TVBAf|`|4|`|20160527_15|`|new_EW|
|Dwayne @TheRock Johnson?s high school flashback in #CentralIntelligence required CG muscle: https://t.co/EnO8u0TkcB https://t.co/f3zz3Le8I8|`|4|`|20160527_15|`|new_EW|
|Penelope Cruz and Jimmy Fallon re-team to Dubsmash together on #FallonTonight: https://t.co/KW26ODlwQJ https://t.co/lDyYegO0uE|`|4|`|20160527_14|`|new_EW|
|See the exclusive trailer for new LGBT documentary #PoliticalAnimals: https://t.co/QjfFdl5zBB https://t.co/CyNITeWijk|`|4|`|20160527_14|`|new_EW|
|6 things you learn hanging out with @NickJonas: https://t.co/Zwyc7ytymg https://t.co/USV0VjFjxl|`|4|`|20160527_14|`|new_EW|
|RT @Vilkomerson: I went full Bloodline Season 2 crazy. Here's the first recap if you would like to follow along https://t.co/m9h3nF6wK9|`|4|`|20160527_14|`|new_EW|
|You voted, and the best #SNL host this season is... https://t.co/6ZyCAfgV3L https://t.co/RzYJmS7Tsz|`|4|`|20160527_14|`|new_EW|
|RT @EWDocJensen: From this week's @EW, a review of History's powerful retelling of #Roots, which premieres on Memorial Day. https://t.co/g4?|`|4|`|20160527_14|`|new_EW|
|#UnREAL's @ShiriAppleby &amp; @ConstanceZimmer preview Quinn &amp; Rachel's season 2 power struggle: https://t.co/CxDTA8KeyA https://t.co/NOzZNnDl6z|`|4|`|20160527_14|`|new_EW|
|ICYMI: Stephen Colbert parodied country star Charlie Daniels? recent ad for the NRA: https://t.co/j6YZx6db8k https://t.co/Ehm5orvqvl|`|4|`|20160527_14|`|new_EW|
|.@NickJonas' best career advice came from @NickCarter: https://t.co/G5ZoUeGuLm https://t.co/AYNTQvn1tg|`|4|`|20160527_14|`|new_EW|
|RT @EWFlashback: Get ready for the long weekend with the best vacations in movies: https://t.co/8D9cUAtMXH https://t.co/3Pb3nCNfrL|`|4|`|20160527_14|`|new_EW|
|Brent Spiner's Dr. Okun returns in this #IndependenceDayResurgence clip: https://t.co/EmQzLc9gAv https://t.co/SZfuyPaRbQ|`|4|`|20160527_14|`|new_EW|
|Read an exclusive excerpt from @StephenKing's 'End of Watch': https://t.co/VJlFYlituH https://t.co/9a0nyb2mcy|`|4|`|20160527_14|`|new_EW|
|Here's a Vine of all the kids dabbing during the #SpellingBee: https://t.co/MaX1JvWsAS https://t.co/JkFj1iUe0d|`|4|`|20160527_13|`|new_EW|
|Margot Robbie spoofs her bubble bath scene in #TheBigShort for #RedNoseDay: https://t.co/9r9b7SgSvp https://t.co/kM2RiwM8kA|`|4|`|20160527_13|`|new_EW|
|.@OITNB cast teases season 4 developments: https://t.co/PbjqGocjUs #OITNB https://t.co/nHA60OMOAy|`|4|`|20160527_13|`|new_EW|
|The National #SpellingBee crowned two winners for the third year in a row: https://t.co/g5jd9CKXfj https://t.co/keX3f5Ud2B|`|4|`|20160527_13|`|new_EW|
|Bernie Sanders responds to Donald Trump's debate challenge: https://t.co/2O0Qr3GMcY https://t.co/7BEV5NtHJH|`|4|`|20160527_13|`|new_EW|
|Inside @BritneySpears' comeback. Hot off the #BBMAs, here's what's next for the pop icon: https://t.co/zPDorzGMne https://t.co/yWqfTBEQrI|`|4|`|20160527_13|`|new_EW|
|See exclusive behind-the-scenes photos from @DisneyChannel Original Movies! https://t.co/1wr7permzv #100DCOMs https://t.co/6UhHk4gFOe|`|4|`|20160527_13|`|new_EW|
|Neil Young slams Donald Trump for "misogyny and racism": https://t.co/gA1JdoVlZl https://t.co/r3KoTlYmUX|`|4|`|20160527_12|`|new_EW|
|RT @EWFlashback: See exclusive behind-the-scenes photos of @DisneyChannel Original Movies https://t.co/hocakyj1eC #100DCOMs https://t.co/sD?|`|4|`|20160527_12|`|new_EW|
|RT @tweetsinvain: Brett Eldredge and @EW walk into a bar....https://t.co/Dd8Pepq6X0|`|4|`|20160527_12|`|new_EW|
|.@RebelWilson destroyed @DavidSchwimmer and @JKCorden in this rap battle: https://t.co/ZofcjgW56P https://t.co/c7rqo297Sn|`|4|`|20160527_12|`|new_EW|
|#TheWalkingDead spoofed the '#StarWars Holiday Special' and it was PERFECT: https://t.co/ame7R0FqMo #RedNoseDay https://t.co/ywZoCfIoan|`|4|`|20160527_12|`|new_EW|
|Key &amp; Peele give away their life savings to help kids for #RedNoseDay in this sketch: https://t.co/Ow5X0u3Nkl https://t.co/u0tfpX3ouY|`|4|`|20160527_12|`|new_EW|
|RT @DaltonRoss: #OrphanBlack creators on "hero" Felix saving two different clones: https://t.co/fhz4GkNFtL https://t.co/g7nkUQyTFD|`|4|`|20160527_11|`|new_EW|
|J.K. Rowling says '#HarryPotter and the #CursedChild' will make people cry: https://t.co/pu5tkbbPDK https://t.co/Ztnh3YYgyP|`|4|`|20160527_11|`|new_EW|
|#TGIF, a.k.a. Thank God for Felix. Let's recap last night's crazy #OrphanBlack episode: https://t.co/P7zbLDNaQL https://t.co/g2LfGj1mUA|`|4|`|20160527_11|`|new_EW|
|Things between Walker and Booth go from tense to hostile real quick in #Bones. Our recap: https://t.co/ZHcgG1nx0x https://t.co/WTlG4eM0Ui|`|4|`|20160527_11|`|new_EW|
|#Bond girl? Try Bond! @GillianA and these stars would LOVE to take on the awesome role:
https://t.co/t35062UkWW ?? https://t.co/2tWpyQhAQ8|`|4|`|20160527_10|`|new_EW|
|Steven Spielberg's brilliant speech at @Harvard is hilarious, thoughtful and inspiring:
https://t.co/J6Z3KCbOHX ???? https://t.co/tmNeKOSWK6|`|4|`|20160527_09|`|new_EW|
|#XMenApocalypse opens this weekend! Here's what the critics said: https://t.co/gV8ETI9Hjj https://t.co/aaIYfAbfod|`|4|`|20160527_08|`|new_EW|
|#SiliconValley supercut over 75 insults that @nottjmiller improvised in one epic scene: https://t.co/6gOYmIWc4e https://t.co/yIMI7p0e5p|`|4|`|20160527_07|`|new_EW|
|Felix comes to the rescue on #OrphanBlack. Let's recap: https://t.co/yuejyl6iTD #CloneClub https://t.co/fFfaNCzjsK|`|4|`|20160527_06|`|new_EW|
|Adele forgot the lyrics to a new song during her concert, and her reaction is PERFECT: https://t.co/4qi4cyc1lL https://t.co/xKgprxuweI|`|4|`|20160527_05|`|new_EW|
|Jamie Lynn Spears is returning to TV for the first time since announcing pregnancy at 16: https://t.co/ijDYfjWGwZ https://t.co/fWSpoz0mzQ|`|4|`|20160527_05|`|new_EW|
|Seeley Booth doesn't deserve what goes down in tonight's #Bones episode. Our recap: https://t.co/M8S0GSIbcP https://t.co/0z4j3nUmMZ|`|4|`|20160527_04|`|new_EW|
|TGIF: Thank God for Felix. Our #OrphanBlack recap is here: https://t.co/DCrWjIIFmj https://t.co/Sio2h8l8Fy|`|4|`|20160527_03|`|new_EW|
|RT @MikeJudge: The extended version of TJ's old-man insults. If we had included everything, it would've been about 12 minutes long: https:/?|`|4|`|20160527_03|`|new_EW|
|#OrphanBlack creators on "hero" Felix saving two different clones:
