|Today is the anniversary of the death of Karen Thomas. Help solve this Cold Case homicide. https://t.co/3spOcffIt5 https://t.co/yooMvAcDyE|`|5|`|20151221_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Bertrell Coleman. Help solve this Cold Case homici? https://t.co/c5gzM6hGRR https://t.co/vnqsER5dDL|`|5|`|20151219_16|`|new_CrimeStoppersOR|
|Crime Stoppers Tip Leads to Arrest of Felon With a Stolen Handgun and Cocaine (Photo) https://t.co/FvEEA7BvXB https://t.co/aQxOPmrn2V|`|5|`|20151218_18|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of William (Bill) T. McReynolds. Help solve this Cold Case homicide. https://t.co/byYDIPjCPd|`|5|`|20151217_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Vernon Richard Anton. Help solve this Cold Case homicide. https://t.co/tktOYYJ2qu|`|5|`|20151216_19|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Sharon Ryan. Help solve this Cold Case homicide. https://t.co/dXY2q5OmVl|`|5|`|20151216_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Howard Olson. Help solve this Cold Case homicide. https://t.co/zouidqgwNJ https://t.co/b9FVk676iQ|`|5|`|20151215_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Mario Rivera. Help solve this Cold Case homicide. https://t.co/DZhm06BWs4|`|5|`|20151210_19|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Debora Lynett Longoria. Help solve this Cold Case homicide. https://t.co/9ZLJhgQSnx|`|5|`|20151210_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Richard ?A.J.? Epps. Help solve this Cold Case homicide. https://t.co/Ox8WF7wmVv|`|5|`|20151208_19|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jefferson Littlejohn. Help solve this Cold Case homicide. https://t.co/3H9bsL0adV|`|5|`|20151208_17|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of James Whitacre. Help solve this Cold Case homicide. https://t.co/BROyH3pinq|`|5|`|20151206_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of James Whitacre. Help solve this Cold Case homicide. https://t.co/LsEcafZqg5|`|5|`|20151206_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Henry "Shortly" Palacios. Help solve this Cold Case homicide. https://t.co/2F9dbS0hol|`|5|`|20151205_18|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Gary Smith. Help solve this Cold Case homicide. https://t.co/I6mDiSRdBK https://t.co/NcHMwxdfAu|`|5|`|20151203_19|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-43 - Arthur Aihebhoria Homicide (Photo) https://t.co/7Jl0ychMzi https://t.co/st9iT1Fttz|`|5|`|20151203_17|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Birchard Sprick . Help solve this Cold Case homicide. https://t.co/azEI4cj7vB|`|5|`|20151203_16|`|new_CrimeStoppersOR|
|Donate on #GivingTuesday to Help Fight Crime in Your Community (Photo) https://t.co/W0yipVNz7s https://t.co/6fsY21IkfL|`|5|`|20151201_18|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Roland "Deannie" Anderson. Help solve this Cold Case homicide. https://t.co/IZwvBxaRiS|`|5|`|20151201_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Roland Dir. Help solve this Cold Case homicide. https://t.co/v6gQpt3ruD https://t.co/WxFLMACa0V|`|5|`|20151129_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of David Kalamafoni. Help solve this Cold Case homicide. https://t.co/Pp2ipYeV2x|`|5|`|20151128_18|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jamie Brock. Help solve this Cold Case homicide. https://t.co/quFH076WQY|`|5|`|20151126_16|`|new_CrimeStoppersOR|
|Nancy Bergeson Homicide Remains Unsolved After 6 Years - Crime Stoppers Featured Case #09-? https://t.co/EOE0s4bPW4 https://t.co/TV4wi5lTsG|`|5|`|20151125_19|`|new_CrimeStoppersOR|
|RT @PortlandPolice: Police seek clues in 2010 homicide of David Jenkins https://t.co/tTwKPGhGWV|`|5|`|20151120_22|`|new_CrimeStoppersOR|
|David Jenkins Homicide in 2010 Remains Unsolved - Crime Stoppers Featured Case #15-42 (Pho? https://t.co/bicq0OnzpC https://t.co/gs16JwGOlM|`|5|`|20151120_17|`|new_CrimeStoppersOR|
|2014 Homicide of Michael Olson Remains Unsolved - Reward of Up to $2,500 - Crime Stoppers ? https://t.co/7gCwkwwdTz https://t.co/a8HuAV3TUH|`|5|`|20151119_17|`|new_CrimeStoppersOR|
|2011 Homicide of Larry Ma Remains Unsolved - Reward of Up to $2,500 - Crime Stoppers Featu? https://t.co/drXrSDaObQ https://t.co/euyOpwtFpD|`|5|`|20151117_18|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Domingo Lee Gonzales. Help solve this Cold Case homicide. https://t.co/REfeO8YxYH|`|5|`|20151117_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Willie Banks Jr. Help solve this Cold Case homicid? https://t.co/NaZI2MxT3Z https://t.co/291g7EBOkP|`|5|`|20151115_19|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Deaustin Duckett. Help solve this Cold Case homici? https://t.co/czHWxTHAE6 https://t.co/JW9CRkejjV|`|5|`|20151115_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Brian Mitchell. Help solve this Cold Case homicide. https://t.co/Hkj6mZXdMo https://t.co/ZQCXbXLuV2|`|5|`|20151114_16|`|new_CrimeStoppersOR|
|Reward Offered in North Portland Homicide of Dalton Marshall - Crime Stoppers Featured Cas? https://t.co/M689UfuCow https://t.co/uZY4Y4LZBn|`|5|`|20151113_19|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Roy Evalt. Help solve this Cold Case homicide. https://t.co/nl2D7aJPTE|`|5|`|20151113_16|`|new_CrimeStoppersOR|
|Reward Offered in North Portland Homicide of Laray Seamster - Crime Stoppers Featured Case? https://t.co/J7mivXDLvC https://t.co/qybP8Nypb1|`|5|`|20151112_22|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Darryl English. Help solve this Cold Case homicide. https://t.co/CysIKdR1Om https://t.co/PDeyDqHdC1|`|5|`|20151111_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Robert Valentino Cespedes. Help solve this Cold Case homicide. https://t.co/GzArqxMJBQ|`|5|`|20151110_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of John Johnson. Help solve this Cold Case homicide. https://t.co/0EbSjB2mct|`|5|`|20151109_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Robert Lee Altom. Help solve this Cold Case homici? https://t.co/vTI7mWTyTu https://t.co/hj9pF174Fs|`|5|`|20151108_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Tyrone Duane Abraham. Help solve this Cold Case homicide. https://t.co/o174rhMfii|`|5|`|20151107_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jonny Phommachan. Help solve this Cold Case homici? https://t.co/UbbpDih6SA https://t.co/WD2VFJrkqu|`|5|`|20151106_15|`|new_CrimeStoppersOR|
|Crime Stoppers of Oregon Now Offering Rewards of Up to $2,500 in Unsolved Homicide Cases (? https://t.co/DWI6hJEVK7 https://t.co/Ve17vd2M9d|`|5|`|20151103_17|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jesse Tacker. Help solve this Cold Case homicide. https://t.co/PhzmxupZ28|`|5|`|20151103_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Sharon Coleman. Help solve this Cold Case homicide. https://t.co/YpH6WZUq4Y|`|5|`|20151102_15|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-39 - 2013 Homicide of Jose Alvarez-Madrigal (Photo) https://t.co/Ap4FbMuvKK https://t.co/T16Ef3KosD|`|5|`|20151031_16|`|new_CrimeStoppersOR|
|2011 Homicide of Deandre Clark in North Portland Remains Unsolved - Crime Stoppers Feature? https://t.co/4AZ0oFqFQg https://t.co/Pzd54yoC6N|`|5|`|20151021_21|`|new_CrimeStoppersOR|
|Downtown Portland Homicide Remains Unsolved After Five Years - Crime Stoppers Featured Cas? https://t.co/ElmhRYvyLT https://t.co/9K5E5mFeBI|`|5|`|20151021_16|`|new_CrimeStoppersOR|
|Dante Young Killed Two Years Ago Today - Crime Stoppers Featured Case #13-26 (Photo) http://t.co/Cgu3PzBNgf http://t.co/P8saylObzB|`|5|`|20151007_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-37 Vancouver (WA) Assault Investigation (Photo) http://t.co/F8AfGyOjNy http://t.co/mWVi4fLuVL|`|5|`|20151005_22|`|new_CrimeStoppersOR|
|Crime Stoppers Tips Lead to Identification and Arrest of Assault Suspect in Portland (Phot? http://t.co/FhHLEetXby http://t.co/7QNbdOCCPi|`|5|`|20151001_23|`|new_CrimeStoppersOR|
|Suspect Wanted for Homicide - Crime Stoppers Featured Case #15-36 (Photo) http://t.co/G8ThKk9e1A http://t.co/F259SiJj8x|`|5|`|20150928_21|`|new_CrimeStoppersOR|
|Reward Offered in Northeast Portland Homicide of Stephen McCorvey - Crime Stoppers Feature? http://t.co/4GPE9Elyu7 http://t.co/cN4ZFAoNxa|`|5|`|20150926_00|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-34 Corbett Residential Burglary (Photo) http://t.co/jyrV6DauVP http://t.co/GcbO2wlgTc|`|5|`|20150909_17|`|new_CrimeStoppersOR|
|Reward Offered in Double Homicide Investigation in Clackamas County (Photo) http://t.co/0R3d3ehmub http://t.co/k4e5FTLu45|`|5|`|20150904_15|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-32 - Fire Hydrant Tampering in Clackamas County (Photo) http://t.co/KMPqMCAeI9 http://t.co/8qvUsT3wjk|`|5|`|20150902_19|`|new_CrimeStoppersOR|
|Michael Olson Homicide Remains Unsolved - Public's Help Sought to Identify the Killer (Pho? http://t.co/NO2eV48BR4 http://t.co/IVT8A1cxCj|`|5|`|20150902_19|`|new_CrimeStoppersOR|
|Our condolences to @WDBJ7 after the unspeakable attack this morning in Virginia. We're thankful that shooter is no longer a threat. #WDBJ|`|5|`|20150826_17|`|new_CrimeStoppersOR|
|One Year Later, Ervaeua Herring Homicide Remains Unsolved - Crime Stoppers Reward Offered (Photo) http://t.co/jJ8CVQTbWr|`|5|`|20150817_17|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-31 Assault (Photo) http://t.co/AhRW9KH5ec|`|5|`|20150812_21|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-30 Prison Escape (Photo) http://t.co/8JwVFyx9kE|`|5|`|20150803_20|`|new_CrimeStoppersOR|
|Great info for parents and kids available from the National Center for Missing &amp; Exploited Children @missingkids http://t.co/eHJixAcvMt|`|5|`|20150801_16|`|new_CrimeStoppersOR|
|Eyo Nyong Murder Remains Unsolved After 10 Years - Crime Stoppers Reward Offered in Case (Photo) http://t.co/1gZ3E0uoef|`|5|`|20150727_17|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-29 Sharon Allison Homicide (Photo) http://t.co/zPg9XAg5EQ|`|5|`|20150724_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case # 15-28 Anthony Jackson Homicide (Photo) http://t.co/09awhMZLSy|`|5|`|20150723_19|`|new_CrimeStoppersOR|
|Update to Crime Stoppers Featured Case #15-26 - Hit and Run Fatality (Photo) http://t.co/Pi9f4qt370|`|5|`|20150722_22|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-27 Fraud (Photo) http://t.co/5v9KElPjUP|`|5|`|20150709_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-26 Hit and Run (Photo) http://t.co/M8ozDtvcbU|`|5|`|20150706_21|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #14-18 - Homicide of 16-Year-Old Male Remains Unsolved (Photo) http://t.co/h27f4lWUmn|`|5|`|20150706_17|`|new_CrimeStoppersOR|
|Great info for parents and kids available from the National Center for Missing &amp; Exploited Children @missingkids http://t.co/UPkomrt60B|`|5|`|20150701_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-25 Stayton (OR) Armed Robbery (Photo) http://t.co/MY0kCL8t4w|`|5|`|20150624_18|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Lavell Thomas. Help solve this Cold Case homicide. http://t.co/AF0izrJMsl http://t.co/89tyUQm7WY|`|5|`|20150624_08|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-24 Milwaukie Homicide (Photo) http://t.co/edt4UNJ1No|`|5|`|20150623_17|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Patrick Curry II. Please help solve this Cold Case homicide. http://t.co/2RdBZcW9Le|`|5|`|20150623_08|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Phillip Rodgers. Please help solve this Cold Case homicide. http://t.co/9yoxcJ142D|`|5|`|20150622_08|`|new_CrimeStoppersOR|
|Our thoughts are with the Chehalis (WA) Police on the loss of Officer Rick Silva. #NeverForget http://t.co/9aFcnm4V3r http://t.co/UhbuNlSQRw|`|5|`|20150621_17|`|new_CrimeStoppersOR|
|Today is the anniversary of Richard Williams death. Please help solve this Cold Case homicide. http://t.co/gMwAsAzVlz http://t.co/mhu5yDaOaC|`|5|`|20150621_08|`|new_CrimeStoppersOR|
|Officers to Provide Extra Patrols in Areas Neighboring Houses of Worship in the City of Portland http://t.co/dGYhfqRv2c|`|5|`|20150619_19|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-23 Robbery (Photo) http://t.co/8b7odtlxdB|`|5|`|20150618_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-22 Suspicious Death in Old Town (Photo) http://t.co/esDSLeOK5R|`|5|`|20150612_17|`|new_CrimeStoppersOR|
|Update to Crime Stoppers Featured Case #15-19 Erick Carnegie Homicide (Photo) http://t.co/AlsEclLnRH|`|5|`|20150611_20|`|new_CrimeStoppersOR|
|Community Peace Collaborative Meeting today at 10:00 a.m. at North Precinct. #EnoughIsEnough http://t.co/pWiqqlHEh1|`|5|`|20150605_15|`|new_CrimeStoppersOR|
|Do you know a felon or a kid with a gun? Report it and help stop the violence #EnoughIsEnough http://t.co/QTeyYVKpsb http://t.co/MOAVN2AFat|`|5|`|20150602_21|`|new_CrimeStoppersOR|
|Great info for parents and kids available from the National Center for Missing &amp; Exploited Children @missingkids http://t.co/e4DP2OxQO2|`|5|`|20150601_16|`|new_CrimeStoppersOR|
|Do you know a felon or kid with a gun? Report it and help stop the violence! #EnoughIsEnough http://t.co/ByCwHv1VM0 http://t.co/3ZMZWs8r54|`|5|`|20150530_01|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-21 Clark County Homicide (Photo) http://t.co/McG1ZQBj2k|`|5|`|20150521_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-20 Bank Robbery (Photo) http://t.co/tSiYzLrv9F|`|5|`|20150520_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-19 Gresham Homicide (Photo) http://t.co/9Kv0oEpOqn|`|5|`|20150519_16|`|new_CrimeStoppersOR|
|Family of Homicide Victim D'Andre Dickerson Asking for Public's Help to Solve Case (Photo) http://t.co/sG2aPT1fJK|`|5|`|20150506_15|`|new_CrimeStoppersOR|
|Cold Case Homicide Detectives Arrest Two for 2001 Gang Murder (Photo) http://t.co/Cf4w8eCIEa|`|5|`|20150506_14|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-18 Assault in West Portland Park Neighborhood (Photo) http://t.co/EZq5R1fJDP|`|5|`|20150428_16|`|new_CrimeStoppersOR|
|Great info for parents and kids available from the National Center for Missing &amp; Exploited Children @missingkids http://t.co/2X5BSHCPsD|`|5|`|20150424_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-17 Theft (Photo) http://t.co/qhMJhy877Z|`|5|`|20150423_18|`|new_CrimeStoppersOR|
|Double Homicide Suspect Colby Robinson Killed in Officer-Involved Shooting in Texas (Photo) http://t.co/HUx4LmHNCJ|`|5|`|20150415_18|`|new_CrimeStoppersOR|
|Suspect Wanted for Aggravated Murder in Portland Double Homicide (Photo) http://t.co/Tvq4jdYnIl|`|5|`|20150415_00|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-16 Woodlawn Neighborhood Homicide (Photo) http://t.co/XlvSpDcULX|`|5|`|20150415_00|`|new_CrimeStoppersOR|
|Family Statement After Two Killed, One Critically Wounded in Montavilla Neighborhood Shooting (Photo) http://t.co/732stpE9Cb|`|5|`|20150414_23|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-15 Double Homicide (Photo) http://t.co/xaBEWhJEap|`|5|`|20150413_20|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Karl Kneedler. Please help solve this Cold Case. http://t.co/4kLqn0UqhE http://t.co/HpH211yy97|`|5|`|20150410_17|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-14 Downtown Homicide (Photo) http://t.co/g4Avtn3VVq|`|5|`|20150410_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Linda Woods. Please help solve this Cold Case homicide. http://t.co/UwRUb0OeFN|`|5|`|20150406_15|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-13 - Wanted Bellevue Homicide Suspect (Photo) http://t.co/FbYKTDKzo5|`|5|`|20150406_02|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Frederico Cordova. Please help solve this Cold Case homicide.|`|5|`|20150403_15|`|new_CrimeStoppersOR|
|http://t.co/A8EmRvUa2t|`|5|`|20150328_18|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Sven Gomez. Please help solve this Cold Case homicide. http://t.co/sHwnfdJopT|`|5|`|20150325_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Essie Jackson. Please help solve this Cold Case homicide. http://t.co/ilgaCF4Jme|`|5|`|20150323_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Donna Kuzmaak. Please help solve this Cold Case homicide. http://t.co/OCBVJeJaqD|`|5|`|20150321_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Aaron Crews. Please help solve this Cold Case homicide. http://t.co/SQJc7bP7Vs|`|5|`|20150320_15|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-12 Fugitive Jemaell Riley (Photo) http://t.co/6pmqyuPIwL|`|5|`|20150319_00|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jason Childers. Please help solve this Cold Case homicide. http://t.co/DA6TcgCeGl|`|5|`|20150317_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of John Plunkett. Please help solve this Cold Case homicide. http://t.co/2RfMq7URvW|`|5|`|20150313_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jean Hooper. Please help solve this Cold Case homicide.   http://t.co/kNJ1xyoiTg|`|5|`|20150312_15|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Daniel Ruiz Please help solve this Cold Case homicide. http://t.co/5SjixKWEtF|`|5|`|20150306_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jermaine Piggee. Please help solve this Cold Case homicide. http://t.co/fgNPbdFzUo|`|5|`|20150306_16|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-11 Donald Polk Homicide (Photo) http://t.co/B25ekeqPZL|`|5|`|20150305_18|`|new_CrimeStoppersOR|
|Crime Stoppers Featured Case #15-10 Pellet Gun Assaults (Photo) http://t.co/gcIQKnQBPr|`|5|`|20150304_23|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Howard Worden. Please help solve this Cold Case homicide. http://t.co/1JGUQCOtuE|`|5|`|20150303_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of James Underwood. Please help solve this Cold Case homicide. http://t.co/dXRh8pEDBc|`|5|`|20150303_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Jenny Lewis. Please help solve this Cold Case homicide. http://t.co/ihZQs17mxP|`|5|`|20150301_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Aneesha Anderson. Please help solve this Cold Case homicide. http://t.co/LtAKMQJRoG|`|5|`|20150227_16|`|new_CrimeStoppersOR|
|Today is the anniversary of the death of Fred William Edgi. Please help solve this Cold Case homicide. http://t.co/qsinJXiHfv|`|5|`|20150227_16|`|new_CrimeStoppersOR|
