|b"CNN/ORC poll: President Obama's approval holds in positive territory https://t.co/yIsKRUrGDK via @jennagiesta https://t.co/jy7Z7M4cZb"|`|0|`|20160507_01|`|CNNPolitics|
|b'Bob Dole endorses Donald Trump https://t.co/U0MqL7t1Qb https://t.co/O4zt2uXddJ'|`|0|`|20160507_00|`|CNNPolitics|
|b'Despite Donald Trump\'s claims, Hillary Clinton was not a "birther" https://t.co/Xnt6Yw6tzY https://t.co/FnXRKibK5S'|`|0|`|20160507_00|`|CNNPolitics|
|b'#Breaking: Former Kansas senator and 1996 Republican nominee Bob Dole endorses Donald Trump for president https://t.co/6OZtrfIwim'|`|0|`|20160507_00|`|CNNPolitics|
|b'Ben Carson is at odds with Donald Trump?s campaign over Trump considering a Democratic VP https://t.co/muMeCs8u1t https://t.co/qLEDSLJK0Y'|`|0|`|20160507_00|`|CNNPolitics|
|b"McDonald's breakfast push sets off morning scramble in fast food https://t.co/JpPq4b49VU https://t.co/XlJPOGWnYS"|`|1|`|20160507_11|`|YahooFinance|
|b'Berkshire?s Q1 was weak for insurance, railroads and ?financial weapons of mass destruction? https://t.co/6MJAQ9q8xH https://t.co/dmP3x7zmt9'|`|1|`|20160507_11|`|YahooFinance|
|b'Steve Wynn lashes out on ?unconscionable manipulation? in the market: https://t.co/rJiiH01HRe @nicoleusinclair https://t.co/zIziUoAUyh'|`|1|`|20160507_05|`|YahooFinance|
|b'Lawmakers criticize medicare plan for costly drugs https://t.co/2hIqyTX9EG https://t.co/FPqOxQ0il9'|`|1|`|20160507_01|`|YahooFinance|
|b'Wealthy families have $4 Trillion up for grabs https://t.co/xxLWCiQcAo https://t.co/IMN7pI1nz4'|`|1|`|20160507_01|`|YahooFinance|
|b"How much student loan debt is too much? Here's a formula to figure it out https://t.co/b5RqC1Ia0K https://t.co/8a7PaUObvW"|`|1|`|20160507_01|`|YahooFinance|
|b'Commissioner Manfred eyes Montreal, Mexico City for MLB expansion https://t.co/6bIsUdj0js https://t.co/Fi7s1WLPcS'|`|2|`|20160507_06|`|YahooSports|
|b'David Ortiz went ballistic on an umpire after a questionable call against the #Yankees https://t.co/1ilGTqvDeh'|`|2|`|20160507_06|`|YahooSports|
|b'RT @bigleaguestew: The Walk Off: Reds bullpen finally ends dubious streak in win https://t.co/528jlMUUnb'|`|2|`|20160507_06|`|YahooSports|
|b'Tim Lincecum sounded upbeat and hopeful after his long-awaited pitching showcase https://t.co/DNM8RVrwzJ'|`|2|`|20160507_05|`|YahooSports|
|b'Giancarlo Stanton sent this home run into orbit, and then the #Marlins won https://t.co/Vg9OI2pkvC'|`|2|`|20160507_05|`|YahooSports|
|b'Clippers guard Austin Rivers gets candid with @WojVerticalNBA on the latest Vertical Podcast https://t.co/PQLJseLYrv https://t.co/UAPdh4hCvM'|`|2|`|20160507_04|`|YahooSports|
|b'RT @spurs: Spurs win to take a 2-1 series lead over OKC. \n\n#GoSpursGo https://t.co/1Te89Op14m'|`|2|`|20160507_04|`|YahooSports|
|b'Summer agenda: @BobbyMarks42 looks at what could be a busy summer for the Memphis Grizzlies https://t.co/3BGAfUEgSo https://t.co/T6QWj3bz3D'|`|2|`|20160507_04|`|YahooSports|
|b'Tampa Bay leads series 3-1 after Jason Garrison scores OT winner over Islanders #NHL https://t.co/D9p30m1h8R'|`|2|`|20160507_03|`|YahooSports|
|b'The 3-point-happy #Cavaliers look unstoppable, and you can stick a fork in the #Hawks #NBAplayoffs https://t.co/yMGUcp8vfs'|`|2|`|20160507_03|`|YahooSports|
|b'This happened: Kris Humphries (yes, that one) drops Kevin Love with the crossover https://t.co/Sz6lpa2yUk https://t.co/kSNoRgYAg1'|`|2|`|20160507_02|`|YahooSports|
|b'?He?s going to be ready quicker than a lot of people think.? Denver believes in Paxton Lynch https://t.co/EPAtpwnepN https://t.co/NlWyq4naYW'|`|2|`|20160507_02|`|YahooSports|
|b'RT @YahooSportsNHL: Jason Garrison scores in overtime, Bolts beat Isles 2-1 to take 3-1 series lead'|`|2|`|20160507_02|`|YahooSports|
|b'ICYMI, Iman Shumpert found a way to get the Cavs going early in Game 3 https://t.co/x2i0UVEJxx https://t.co/iihuL1C2eJ'|`|2|`|20160507_01|`|YahooSports|
|b'RT @mcten: For the third time in seven playoff games, the Cavs have hit 20 3-pointers or more. Just bananas.'|`|2|`|20160507_01|`|YahooSports|
|b'RT @bigleaguestew: Tim Lincecum sounds upbeat and hopeful after pitching showcase https://t.co/rzux8Fo79g'|`|2|`|20160507_01|`|YahooSports|
|b'The Dallas Stars have found their playoff muse in a certain country music superstar https://t.co/8K7tWPJf9V https://t.co/vN38KDlHFB'|`|2|`|20160507_01|`|YahooSports|
|b'RT @YourManDevine: Update @YahooBDL: Kris Humphries and Al Horford want to make Kevin Love very sad. https://t.co/59VHbs8EJx https://t.co/v?'|`|2|`|20160507_01|`|YahooSports|
|b'RT @ChrisMannixYS: FYI: Told by multiple sources that Mayweather-Conor McGregor isn\'t happening. "Complete bull----," source with direct kn?'|`|2|`|20160507_00|`|YahooSports|
|b'History made: Four first-place teams play on same night in Chicago https://t.co/j1Q1orstD7'|`|2|`|20160507_00|`|YahooSports|
|b'RT @YourManDevine: At @YahooBDL: WATCH: Kris Humphries (yes, that one) drops Kevin Love with the crossover. https://t.co/59VHbs8EJx https:/?'|`|2|`|20160507_00|`|YahooSports|
|b'RT @YourManDevine: The Hawks shot 70 percent in the second quarter. 7-for-8 from 3. 10 assists on 14 buckets. January 2015 back!'|`|2|`|20160507_00|`|YahooSports|
|b'RT @ChrisMannixYS: Y! Sources: Strong indications Top Rank, Al Haymon moving towards settlement--clearing an obstacle for #MayPac II https:?'|`|2|`|20160507_00|`|YahooSports|
|b'Per @ChrisMannixYS, Top Rank/Al Haymon settlement could open door for Mayweather-Pacquiao II https://t.co/XKc4pBeYAI https://t.co/2acpG1ExRs'|`|2|`|20160507_00|`|YahooSports|
|b'RT @YourManDevine: At @YahooBDL: Video: Iman Shumpert hammers home monster putback dunk on Hawks in Game 3. https://t.co/3Sj8LSkv3M https:/?'|`|2|`|20160507_00|`|YahooSports|
|b'RT @MrMichaelLee: Jump Shump https://t.co/SkKj05IGqr'|`|2|`|20160507_00|`|YahooSports|
|b'Three reasons the Angels would be foolish to trade Mike Trout https://t.co/8iKtBCsZQf https://t.co/L1k2PelZJ7'|`|2|`|20160507_00|`|YahooSports|
|b'Why Zuck is funding the evolution beyond cookie-cutter?education https://t.co/F2fdkIgozi https://t.co/xR17sGG4wV'|`|3|`|20160507_09|`|TechCrunch|
|b'Researchers have developed a flexible holographic smartphone screen https://t.co/zlCTO5EneS https://t.co/D7dcTkyazR'|`|3|`|20160507_09|`|TechCrunch|
|b'To the next POTUS: For communities of color, encryption is a civil right https://t.co/92TcDgSGVm https://t.co/LsS0c8jqdj'|`|3|`|20160507_08|`|TechCrunch|
|b'Rethinking security for the Internet of Things https://t.co/Lldhls7o3R'|`|3|`|20160507_08|`|TechCrunch|
|b'Google connects BigQuery to Google Drive and Sheets https://t.co/q2y1yUT1uD https://t.co/Wtgd5NBwKV'|`|3|`|20160507_07|`|TechCrunch|
|b'The tech geek?s burden https://t.co/T3HpeOIbvn https://t.co/UFv9VnP2pc'|`|3|`|20160507_06|`|TechCrunch|
|b'Lenovo is launching a new $500 million startup fund https://t.co/UzyMUAnStj https://t.co/eYoteg9rDL'|`|3|`|20160507_06|`|TechCrunch|
|b'The TechCrunch Meetup + Pitch-Off is coming to Stockholm just in time for the summer https://t.co/pOohFULg4Z https://t.co/TQtAFzz8fq'|`|3|`|20160507_05|`|TechCrunch|
|b'Gillmor Gang LIVE 05.06.16 https://t.co/mObQ2v2nCJ'|`|3|`|20160507_05|`|TechCrunch|
|b'We need a species-wide conversation about the future of human genetic enhancement https://t.co/gcRoQi5Vo2 https://t.co/fscuJT9eXu'|`|3|`|20160507_04|`|TechCrunch|
|b'13 TechCrunch stories you don?t want to miss this week https://t.co/MoJCWA948g https://t.co/zOItk6ba9V'|`|3|`|20160507_03|`|TechCrunch|
|b'Enclave audio delivers 5.1 surround (almost) wirelessly https://t.co/Qq7nuiczJT https://t.co/PKGccd9RgL'|`|3|`|20160507_03|`|TechCrunch|
|b'Musical.ly raising $100M at $500M valuation for social music videos https://t.co/rGpyWWpIDZ https://t.co/7rxCEYADkA'|`|3|`|20160507_02|`|TechCrunch|
|b'RewardStyle helps influencers make money from social https://t.co/D4uL32A34A https://t.co/BjE4BE0Xr4'|`|3|`|20160507_02|`|TechCrunch|
|b'Want more screen space on your smartwatch? Put a ring on it? https://t.co/98zlwtvF3R https://t.co/ROYomJ8R24'|`|3|`|20160507_00|`|TechCrunch|
|b'Bar Roulette routes your Uber to a random bar nearby https://t.co/V6xWA3fjHR by @haje'|`|3|`|20160507_00|`|TechCrunch|
|b'Evidence is amassing that #righttocarry laws boost crime says @StanfordLaw criminologist @JohnDonohueSLS: https://t.co/ByMav1qNtD'|`|3|`|20160507_10|`|ScienceNews|
|b'Mercury is about to make a rare journey across the face of the sun: https://t.co/i6GG6nHhrY https://t.co/f2lh2vGpdo'|`|3|`|20160507_02|`|ScienceNews|
|b'A single oil and gas field is spewing as much as 3 percent of global ethane emissions: https://t.co/hKxqw3CnS7 https://t.co/tzR1nTlBzR'|`|3|`|20160507_01|`|ScienceNews|
|b'Beating of black Iowa student investigated as a hate crime https://t.co/VdKyKpd4CN'|`|5|`|20160507_10|`|HuffPostCrime|
|b'What it?s like to be put in solitary confinement https://t.co/86xu4svuJR'|`|5|`|20160507_08|`|HuffPostCrime|
|b'Chicago?s top prosecutor will not try the officer who killed Laquan McDonald https://t.co/HsRD8bMrr4'|`|5|`|20160507_06|`|HuffPostCrime|
|b'5 hunger strikers hospitalized 16 days into protest outside police house via @McLaughlinnews https://t.co/jsu1H2f9mD'|`|5|`|20160507_04|`|HuffPostCrime|
|b'Obama commutes sentences of 58 federal prisoners https://t.co/frqbMhX03G'|`|5|`|20160507_04|`|HuffPostCrime|
|b"Police ask for people to please stop calling or texting this alleged drug dealer's cell phone || by @lee_moran https://t.co/0RnqQvIKE6"|`|5|`|20160507_00|`|HuffPostCrime|
|b"Multiple shootings occur across Detroit's east side Friday night https://t.co/OFCFBHPE1l"|`|5|`|20160507_05|`|CrimeInTheD|
|b'Blac Chyna\'s baby news was allegedly leaked by Rob\'s family. Rep: "Her hand was forced."\nhttps://t.co/tFQHrwFmOq https://t.co/1J6IdNVqyK'|`|4|`|20160507_01|`|YahooCelebrity|
|b'Caitlyn takes a dive on most popular baby name list of 2015: Is Caitlyn Jenner to blame?https://t.co/1uwAm97Kpy https://t.co/QOQBJHoFDp'|`|4|`|20160507_00|`|YahooCelebrity|
|b"RT @lyndseyparker: Come to @RuPaulsDragCon's #dragispunk panel w/me, @henryrollins, @AliceBag, @Alaska5000 &amp; @bouletbrothers! Saturday! htt?"|`|4|`|20160507_02|`|YahooMusic|
