|A baron of finance scolds his fellow 1 percenters https://t.co/tcLtqDP9yp https://t.co/YTjn5kMxpO|`|1|`|20160521_10|`|YahooFinance|
|Google just made it clear that it?s trying to catch up in 3 big areas https://t.co/cQWaFlY9Bs $GOOGL https://t.co/StO4yrSJeC|`|1|`|20160521_10|`|YahooFinance|
|Here's where big banks stand on blockchain by @readDanwrite https://t.co/j945izNvRz https://t.co/2qhwQHV4io|`|1|`|20160521_04|`|YahooFinance|
|For the first time, Google beat Apple in PC sales- and that's really bad news for Microsoft https://t.co/FFlkAMT5ql https://t.co/Vt3J4uttPz|`|1|`|20160521_03|`|YahooFinance|
|Apple unveils new store design (with trees inside!) in San Francisco https://t.co/OnATH83A9v $AAPL https://t.co/rumsciWTMn|`|1|`|20160521_03|`|YahooFinance|
|Here are the US cities with the fastest growing and shrinking populations https://t.co/mqiNpHL43l https://t.co/zkSe6qB3F6|`|1|`|20160521_03|`|YahooFinance|
|Dean Foods' Davis said he threw phone in creek to hinder FBI https://t.co/024xrhdhUf https://t.co/NpveCtKpnu|`|1|`|20160521_03|`|YahooFinance|
|401(k)s tweak how they charge for expenses https://t.co/8cxIbxrx9J https://t.co/S23k3wzxsE|`|1|`|20160521_03|`|YahooFinance|
|Amazon's new Kindle Oasis is "crazy overpriced!" says @Pogue - Watch: https://t.co/H6odvVAidK $AMZN https://t.co/25KWxR5aVc|`|1|`|20160521_02|`|YahooFinance|
|How Spam-maker Hormel has managed to stay relevant for 125 years https://t.co/n0bdZ1m8Iy $HRL https://t.co/GsYOXsApGx|`|1|`|20160521_02|`|YahooFinance|
|Trump helps Chris Christie pay off his campaign debt https://t.co/tUteouBcRB https://t.co/OHemdMT8I8|`|1|`|20160521_02|`|YahooFinance|
|A risk drill for your retirement portfolio https://t.co/gHytmNIVbA https://t.co/u7uXTOQibv|`|1|`|20160521_02|`|YahooFinance|
|Everything you need to know about Samsung Pay https://t.co/b1BpoLfQue https://t.co/FnaGQIzcaz|`|1|`|20160521_01|`|YahooFinance|
|Hillary Clinton's campaign tweeted a chart that will make math majors cringe https://t.co/T9Ia0JZTTC https://t.co/GGzHFRY0bH|`|1|`|20160521_01|`|YahooFinance|
|Costs of celebrity college commencement speakers can add up https://t.co/8MAp96plD8 https://t.co/PX3bDReu1s|`|1|`|20160521_01|`|YahooFinance|
|Frozen food recall covers hundreds of items from many stores https://t.co/yrdEHc9aI4 https://t.co/XHjyl0GUP7|`|1|`|20160521_01|`|YahooFinance|
|Wall Street is going long Russia https://t.co/c8UIkk0GvH https://t.co/lvp2AWyGd2|`|1|`|20160521_00|`|YahooFinance|
|Tech unicorns see greener pastures outside America by @readDanwrite https://t.co/eiLSsbyH3A https://t.co/PDheNdjcsJ|`|1|`|20160521_00|`|YahooFinance|
|Taiwan: The world?s geniuses of garbage disposal https://t.co/4fE6sLR1T3 https://t.co/p4xp9GWm5i|`|1|`|20160521_00|`|YahooFinance|
|How the San Jose Sharks use rest as a weapon: https://t.co/JVMqXXxy7s|`|2|`|20160521_04|`|YahooSports|
|Martin Jones shows backbone for San Jose Sharks: https://t.co/aosmHswvN5|`|2|`|20160521_04|`|YahooSports|
|Big prize may await winners in Showtime's 154-pound title bouts https://t.co/L13yANwAOB|`|2|`|20160521_03|`|YahooSports|
|Report: MLB nearing changes to strike zone and intentional walks https://t.co/yJtEjPUfta|`|2|`|20160521_03|`|YahooSports|
|Chris Sale joins exclusive club with yet another win. https://t.co/ZEUgM60t5w https://t.co/bMkBoJbVhy|`|2|`|20160521_02|`|YahooSports|
|From @TheVertical: Jeff Hornacek will be a good coach for the Knicks, @ChrisMannixYS says. https://t.co/fHsJfKhZ4C https://t.co/CWsyfZub1I|`|2|`|20160521_02|`|YahooSports|
|Jake Allen to start Game 4 for Blues over Brian Elliott.
https://t.co/Xs2oniyTYy https://t.co/Fbx4CxGyqe|`|2|`|20160521_01|`|YahooSports|
|Danny Espinosa's epic Fu Manchu immortalized by bobblehead.
https://t.co/AsSEYcoGyn https://t.co/zsj6jSOOEx|`|2|`|20160521_01|`|YahooSports|
|RT @AlTobyYahoo: Larry Legend stumps for the young bucks. https://t.co/H2WC0QdH1n|`|2|`|20160521_01|`|YahooSports|
|RT @YahooEsports: Watch the 5 Stunfest matchups we'd like to see. Then read our weekend preview: https://t.co/nAXJ6dxgMi #SFV
https://t.co/?|`|2|`|20160521_01|`|YahooSports|
|Brandon Phillips finds a new way to make baseball fun again. https://t.co/akgSD8GI1P https://t.co/oASByVr3vS|`|2|`|20160521_00|`|YahooSports|
|Marques Bolden's commitment adds to Duke's embarrassment of riches. https://t.co/axkYAan62s https://t.co/2JxpclRpiM|`|2|`|20160521_00|`|YahooSports|
|Alabama offers scholarship to 8th grade linebacker: https://t.co/psFykGTlzk|`|2|`|20160521_00|`|YahooSports|
|TechCrunch Is partnering with @TheEuropas to create a new kind of tech conference - June 14, London https://t.co/opaJefwKnV #TheEuropas|`|3|`|20160521_10|`|TechCrunch|
|Firefox overtakes Microsoft?s IE and Edge browsers, but Chrome continues to dominate https://t.co/SOylI0EyP2 https://t.co/EqfY2M34S0|`|3|`|20160521_05|`|TechCrunch|
|Google Demos Project Ara|| Crunch Report https://t.co/ak5WRU5KjN by @meganrosedickey|`|3|`|20160521_03|`|TechCrunch|
|Nokia confirms another 1,000 layoffs in Finland https://t.co/JZqjNU69CG https://t.co/OQrQ08pj0F|`|3|`|20160521_02|`|TechCrunch|
|Elizabeth Warren takes on the ?so-called gig economy? in speech https://t.co/umHWGpgPk6 https://t.co/Ge5zr2GGud|`|3|`|20160521_02|`|TechCrunch|
|Twitter and Betaworks are teaming up in a new fund https://t.co/oZLP6Lr4xj https://t.co/gNGOLz0xdw|`|3|`|20160521_02|`|TechCrunch|
|AI learns and recreates Nobel-winning physics experiment https://t.co/wZ7XZrRC1u https://t.co/uWemvLUPez|`|3|`|20160521_02|`|TechCrunch|
|Startup spending guide: Where to spend money https://t.co/GtoYqcTHba https://t.co/HMJyeazuzJ|`|3|`|20160521_01|`|TechCrunch|
|Metadata raises $2M to help advertisers target users who resemble their existing sales leads https://t.co/6qBPynNETi https://t.co/RwEKH62L93|`|3|`|20160521_01|`|TechCrunch|
|Reshaping human health and changing lives through gene editing https://t.co/8G2dRxz5hY https://t.co/4kJDx46HIS|`|3|`|20160521_01|`|TechCrunch|
|Checking the market?s temperature with Bain?s Ajay Agarwal https://t.co/bHplLVHCUI https://t.co/q0lj7Yn3qE|`|3|`|20160521_00|`|TechCrunch|
|SPiN ping pong club premieres its San Francisco location https://t.co/dV8TRaV87A by @reelfeed|`|3|`|20160521_00|`|TechCrunch|
|Gillmor Gang LIVE 05.20.16 https://t.co/61ADEbuxTe|`|3|`|20160521_00|`|TechCrunch|
|Lenovo video teases return of Motorola?s iconic RAZR flip phone https://t.co/SqoaFAfcWp https://t.co/ge5eZjoZvX|`|3|`|20160521_00|`|TechCrunch|
|Enzymes can bust open biofilms: https://t.co/4LJI1MCmAD|`|3|`|20160521_10|`|ScienceNews|
|Antibiotics wipe out brain cells along with gut bacteria, mouse study finds: https://t.co/lERfe8cUIw https://t.co/oXrZ35gs4E|`|3|`|20160521_03|`|ScienceNews|
|#CDC tally of U.S. pregnant women with #Zika climbs to ~300, new number reflects reporting change: https://t.co/PPzpjvLB7R|`|3|`|20160521_01|`|ScienceNews|
|New evidence frees convicted murderer who spent 19 years behind bars https://t.co/lCM79QM1VF|`|5|`|20160521_11|`|HuffPostCrime|
|Auction for George Zimmerman's gun ends with bid of $138,900 https://t.co/Ulfw2Vsn0f|`|5|`|20160521_08|`|HuffPostCrime|
|Judge throws the book at Ohio puppy killer, calls him "revolting" and "inhuman" ? by @glowgow https://t.co/NCiHd7MNuZ|`|5|`|20160521_06|`|HuffPostCrime|
|Watch as heroic bystanders lift a burning SUV to free a trapped man https://t.co/mBFrlnJxAA|`|5|`|20160521_03|`|HuffPostCrime|
|Former inmate hires ex-cons so they can get on positive path after prison https://t.co/Nk4NFpLrFo|`|5|`|20160521_00|`|HuffPostCrime|
|Tamera Mowry-Housley and her husband have a homemade sex tape that she's given a nickname. https://t.co/WVpHQpexb7 https://t.co/1ys4rTa2q8|`|4|`|20160521_02|`|YahooCelebrity|
|Kylie Jenner, 18, has a new $6 million mansion https://t.co/Q1433sgDlx #photos https://t.co/tpsd07Q7bj|`|4|`|20160521_01|`|YahooCelebrity|
|Hailey Baldwin explains her recent tweet about Justin Bieber  https://t.co/5oCCByQgK1 https://t.co/IKpXAMLhvj|`|4|`|20160521_00|`|YahooCelebrity|
